"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt._Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID","P1_dur","P1_Fmax","T@P1_Fmax","Q@P1_Fmax","P1_PredF","P1_ΔF","P2_dur","P2_ramp","P2_int","P2_int_se","P2_slp","P2_slp_se","P2_R2","P2_dQdt","P3_dur","P3_Fmax","T@P3_Fmax","Q@P3_Fmax","P3_PredF","P3_ΔF","ID","Dur","DCo","InitSlope","Fo","F1","T@F1","T@HIR","F2","T@F2","DCmax","T@DCmax","PhiPS2_dc","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time","hhmmss","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","F:MN","F:SLP","F:SD","F:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA"
"1","1765383432.6","0","20251210 10:17:12","10:17:12","5","6894","stan","1765383424.8499994","0.0007823330239304932","0.7823330239304932","4.366234416544343","394.21243333333337","229.3836422324692","20.944504379095843","35.99465051599618","0.045097374105908125","2.7704058776092797","0.04469348004759523","0.02796941169991063","129.99922216223305","26.055063636288352","25.013399999999997","3.1822187079980244","49.75302495932187","1.6260129867070459","3.2681690973292095","1.5562057212909786","-34.50088635533475","66.88605190831109","5.119052009766872","167.50343972497626","4.528378127399019","0.7503585676432963","4.366234416544343","406.88953498559096","401.54120000000006","0.003846411974343316","65.84110299708259","0.7823330239304932","16.921090478049752","17.84339575757575","-3.189090067346745e-05","106.14614464199751","0","0.0","1","0","48436.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","800.0186000000001","673.2157554001209","0.841500129372143","0.16249524968823606","6.0","0.5","0: Broadleaf","2.0","True","1765383424.8499994","394.21243333333337","400.0015","17.808049999999998","16.923646666666667","395.8174333333334","17.76505","499.9955","91.20774999999999","0.10000052333333334","25.461223333333344","25.013399999999997","999.9000000000002","0.0","0.0","9998.290333333332","0.0","9.61149","-5.649616333333333","401.5185666666667","406.8875","0.9252983999999999","400.0015","16.923646666666667","1.6279620000000001","1.5435680000000003","14.226053333333333","13.406696666666669","800.0186000000001","0.9499958","0.050004000000000014","0.0","2.224323333333333","0.0","5917.752000000001","6634.293000000001","38.03513333333332","41.197599999999994","39.483066666666666","40.820599999999985","37.760133333333336","760.0133333333332","40.00433333333333","0.0","1765383432.5","0.0","2.2298807692307694","-0.7779794735460708","-0.1538461319414279","5917.735384615386","15.0","1765383453.6","10:17:33","1765383449.6","1765383453.6","1","-0.123","-0.029","-1.605","0.043","400.0","17.0","0.23","0.09","-5.65681512195122","-0.022868362369340728","0.037680163839032665","1","2.241170588235294","-0.3716974731254441","0.16415308050971947","-1","0.925847024390244","-0.008245735191639188","0.0011150050527678394","1","2","2","2/2","3.13495","2.76028","0.0908538","0.090726","0.0872084","0.0830407","29112.6","29088.7","29757","29556.6","35900.4","35883.5","41884.7","41965.8","1.94912","1.93198","0.0648536","0","23.9479","999.9","49.8","27.7","20.362","62.5042","28.6659","1","-0.0408587","0.544758","20.3557","5.22672","12.0152","4.99185","3.29","9999.0","9999.0","9999.0","999.9","4.97277","1.86646","1.86578","1.86574","1.86753","1.87012","1.86868","1.87021","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","-1.605","0.043","-0.28616061226418843","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.014945783921290187","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1033.6","1033.6","1.00342","2.25586","1.39648","2.34497","1.49536","2.51221","33.4906","24.14","18","492.572","472.261","23.5903","27.0007","29.9999","26.9457","26.8832","20.0971","24.2179","93.7887","23.589","400","16.9482","101.716","100.939",NA
"2","1765383524.1","91.5","20251210 10:18:44","10:18:44","5","6894","stan","1765383516.3499994","0.0007505272118091183","0.7505272118091183","3.094202867097519","295.9619","174.83723506095532","15.964870642120903","27.025098211196255","0.04352941318903282","2.771083079964256","0.04315308100315551","0.02700421627439209","129.99781328216505","26.042396000349594","24.99554","3.1788322082857374","50.015928189415206","1.632542196455248","3.2640445865018264","1.5462900118304894","-33.09825004078212","66.39545585845575","5.07926356203734","168.374282661876","3.1467683319020496","0.7392865149502478","3.094202867097519","305.18460152900707","301.41583030303013","-0.0017708169522463865","65.5478277576032","0.7505272118091183","17.006159174352902","17.890623636363628","7.691943500213843e-06","104.531764693878","0","0.0","1","0","48468.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","800.0109333333336","673.2092194000857","0.8415000237497823","0.16249504583707983","6.0","0.5","0: Broadleaf","2.0","True","1765383516.3499994","295.9619","300.0006","17.878576666666667","17.007289999999998","297.3639","17.834576666666667","499.99786666666677","91.21277","0.09999090333333334","25.43997","24.99554","999.9000000000002","0.0","0.0","10001.733333333334","0.0","9.585071333333333","-3.943791333333333","301.4499333333334","305.19113333333337","0.8831996666666666","300.0006","17.007289999999998","1.6318413333333333","1.551282","14.262820000000001","13.483196666666664","800.0109333333336","0.9499951","0.05000472333333331","0.0","2.20876","0.0","5790.9569999999985","6634.227333333332","37.047666666666665","39.322700000000005","38.32483333333333","38.4706","36.67483333333333","760.0063333333335","40.001","0.0","1765383523.7","0.0","2.2311576923076926","0.064803426379252","3.0003418797215793","5790.953846153846","15.0","1765383543.6","10:19:03","1765383543.6","1765383543.6","2","-0.083","-0.0","-1.402","0.044","300.0","17.0","0.44","0.14","-3.915629","-0.441305065666038","0.0490641980368578","1","2.250064705882353","-0.35992665950587144","0.23850636307007306","-1","0.8823233250000001","0.015660979362100293","0.0016332691050084166","1","2","2","2/2","3.13491","2.76012","0.0723621","0.0722086","0.0874825","0.0833475","29704","29681.5","29756.2","29557","35888","35872","41883.3","41966.9","1.94877","1.9315","0.0648499","0","23.9279","999.9","49.7","27.7","20.3192","62.3943","28.6819","1","-0.04125","0.466326","20.3562","5.22568","12.0146","4.9914","3.29","9999.0","9999.0","9999.0","999.9","4.97277","1.86646","1.8658","1.86571","1.86754","1.87012","1.86871","1.87022","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100.0","100.0","-1.402","0.044","-0.40940638808028473","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.0438375895977022","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1.2","1.2","0.802002","2.27051","1.39648","2.34253","1.49536","2.49634","33.4681","24.14","18","492.189","471.787","23.6009","26.9932","30.0001","26.9264","26.863","16.0616","23.1238","93.7964","23.6025","300","17.05","101.713","100.941",NA
"3","1765383615.6","183.0","20251210 10:20:15","10:20:15","5","6894","stan","1765383607.5999994","0.0007638400536302064","0.7638400536302064","1.677585597028278","197.66635483870968","131.89500536926673","12.043800422542757","18.049615459386168","0.044204798658681696","2.770652573727319","0.04381669426932863","0.027420019432534297","129.99667395966236","26.006472443368054","24.99407419354839","3.17855441127646","49.991844679881204","1.628620363804628","3.257772091094795","1.5499340474718322","-33.6853463650921","61.769419402563194","4.72530065963117","162.8060476567646","1.7986372071768468","0.7573546975922997","1.677585597028278","203.40323217846128","201.3564121212121","-0.00020145387202210604","65.54469252543501","0.7638400536302064","16.94039264375671","17.840971515151505","-4.2623885139962765e-05","104.51828178066805","0","0.0","1","0","48409.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","800.0041935483871","673.2035249999922","0.8414999951613059","0.16249499066132045","6.0","0.5","0: Broadleaf","2.0","True","1765383607.5999994","197.66635483870968","200.00435483870967","17.83547419354839","16.94286129032258","198.90935483870967","17.79147419354839","500.0019032258064","91.21354516129031","0.09999919032258064","25.407603225806458","24.99407419354839","999.9000000000003","0.0","0.0","9999.109677419356","0.0","9.657317096774193","-2.196041612903226","201.4025806451613","203.45129032258063","0.9038802258064516","200.00435483870967","16.94286129032258","1.6278638709677422","1.545418064516129","14.225132258064514","13.425074193548385","800.0041935483871","0.9499980322580646","0.0500021806451613","0.0","2.2474225806451615","0.0","5689.51387096774","6634.176774193548","36.21748387096773","38.50580645161289","37.46748387096773","37.52593548387095","35.913","760.0025806451611","40.0","0.0","1765383615.5","0.0","2.2488159999999997","0.10057691800478108","9.466153876738996","5689.573600000001","15.0","1765383635.6","10:20:35","1765383632.1","1765383635.6","3","-0.135","0.001","-1.243","0.044","200.0","17.0","0.23","0.11","-2.1622051219512195","-0.48896634146341333","0.06087049724407731","1","2.258414705882353","0.14099771033974534","0.19380831362662398","-1","0.9045499512195122","-0.011223825783972446","0.00142552371123002","1","2","2","2/2","3.13502","2.76014","0.0512466","0.0510331","0.08731","0.0831191","30380.6","30358.8","29756.7","29556.9","35895","35880.7","41883.9","41967","1.94867","1.9317","0.065241","0","23.9157","999.9","49.9","27.7","20.3995","62.4443","28.6498","1","-0.0425457","0.548026","20.3557","5.22388","12.0153","4.9915","3.29","9999.0","9999.0","9999.0","999.9","4.97278","1.86646","1.86579","1.86577","1.86752","1.87012","1.86873","1.87024","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100.0","100.0","-1.243","0.044","-0.4922725660502134","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.04392288197832418","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1.2","1.2","0.59082","2.28271","1.39648","2.34497","1.49536","2.57935","33.4456","24.1488","18","491.974","471.746","23.6829","26.9818","30","26.9083","26.8427","11.8209","24.1979","93.9019","23.64","200","16.9717","101.714","100.941",NA
"4","1765383714.6","282.0","20251210 10:21:54","10:21:54","5","6894","stan","1765383706.5999994","0.0007739093476237959","0.7739093476237959","0.30747481783053915","99.32325806451615","85.73080456123651","7.829106725497814","9.070396477567396","0.044966788729910286","2.7721648585621477","0.0445654714537411","0.027889177783833298","129.99088158652094","25.96332256494493","24.985435483870965","3.176917649415309","50.24003982297282","1.632812237479265","3.2500217818948536","1.544105411936044","-34.1294022302094","57.10597290371969","4.365098435817103","157.33255069584834","0.48697543656124137","0.7639651935355098","0.30747481783053915","101.6920965965029","101.3133575757576","0.0007044670369899204","65.54740590142418","0.7739093476237959","16.96820242502404","17.880563030303023","-3.5232217999561725e-05","104.53164495422398","0","0.0","1","0","48482.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","799.9674838709678","673.1727233224494","0.841500107060639","0.1624952066270334","6.0","0.5","0: Broadleaf","2.0","True","1765383706.5999994","99.32325806451615","99.99868709677418","17.87972903225807","16.97935806451613","100.43525806451615","17.83672903225807","499.9977096774194","91.22202903225805","0.09994987096774195","25.367535483870963","24.985435483870965","999.9000000000003","0.0","0.0","10007.098387096776","0.0","9.720909032258069","-0.5030453548387096","101.30845161290323","101.72587096774194","0.9141896451612904","99.99868709677418","16.97935806451613","1.632284516129032","1.5488906451612905","14.267016129032259","13.459516129032256","799.9674838709678","0.9499980645161289","0.050002180645161313","0.0","2.298116129032258","0.0","5607.778387096776","6633.8748387096775","35.70745161290322","38.32629032258063","37.007774193548386","37.36267741935483","35.64896774193547","759.9674193548389","40.001290322580644","0.0","1765383714.5","0.0","2.2607076923076925","-0.30984615198812526","-3.9357264672435477","5607.726153846155","15.0","1765383733.6","10:22:13","1765383730.6","1765383733.6","4","-0.17","-0.001","-1.112","0.043","100.0","17.0","0.2","0.07","-0.4866154390243902","-0.22690195818815434","0.0419263686682939","1","2.288232352941176","-0.037052712271069","0.1984172456341734","-1","0.9078691219512197","0.09572167944250964","0.011888073183216786","1","2","2","2/2","3.13493","2.76043","0.0270209","0.0266552","0.0874571","0.0832281","31158","31140.1","29758","29558.1","35890.7","35877.7","41886.3","41969","1.94918","1.93128","0.0652969","0","23.9138","999.9","49.4","27.7","20.1937","62.1443","28.7981","1","-0.044624","0.325599","20.3582","5.22837","12.0156","4.99185","3.29","9999.0","9999.0","9999.0","999.9","4.97275","1.86646","1.86582","1.8657","1.86752","1.87012","1.86871","1.87017","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100.0","100.0","-1.112","0.043","-0.6275812935724348","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.042982679088856446","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1.4","1.3","0.371094","2.31689","1.39771","2.34253","1.49536","2.58789","33.4456","24.14","18","492.099","471.268","23.7416","26.9614","29.9999","26.8856","26.818","7.42256","22.4806","93.8024","23.7484","100","16.9159","101.72","100.946",NA
"5","1765383800","367.40000009536743","20251210 10:23:20","10:23:20","5","6894","stan","1765383792.25","0.0007833685352706535","0.7833685352706535","-0.2508562026282306","50.22294666666668","57.67761497076801","5.26720529850438","4.586433938422041","0.04511709494614498","2.770555035566522","0.04471287083032922","0.02798156023267592","129.99707134648477","25.971442023510548","24.990953333333337","3.1779630221142585","49.816459484626776","1.620043097184666","3.2520237566955292","1.5579199249295925","-34.54655240543582","57.79574314119369","4.420743529625668","157.66700561186832","-0.23592375073561883","0.7763776679494181","-0.2508562026282306","50.82854487938126","51.1424606060606","-0.0015984036568447275","65.865116523184","0.7833685352706535","16.820030640295833","17.743696363636356","-3.951724310011182e-05","106.3860105438107","0","0.0","1","0","48427.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","800.0066999999998","673.2056290499919","0.8414999887500844","0.16249497828766285","6.0","0.5","0: Broadleaf","2.0","True","1765383792.25","50.22294666666668","49.986630000000005","17.739999999999995","16.82488","51.22994666666668","17.696999999999996","500.00309999999996","91.22146333333332","0.10001903333333334","25.37789333333334","24.990953333333337","999.9000000000002","0.0","0.0","9997.666666666666","0.0","9.70460466666667","0.2854108999999999","51.18052000000001","50.84205","0.9255815","49.986630000000005","16.82488","1.6192243333333332","1.53479","14.142973333333336","13.319230000000003","800.0066999999998","0.9500004999999997","0.049999753333333334","0.0","2.23152","0.0","5574.417666666666","6634.202999999999","36.65186666666666","40.245599999999996","38.10183333333332","39.36436666666667","36.722699999999996","760.0059999999997","40.0","0.0","1765383799.7","0.0","2.2094384615384617","0.8620923010453063","-8.194188069375224","5574.387692307693","15.0","1765383818","10:23:38","1765383815","1765383818","5","-0.05","0.001","-1.007","0.043","50.0","17.0","0.3","0.11","0.31346373170731706","-0.40081889895470374","0.05355649942021539","1","2.2082205882352945","0.4058533205432725","0.1731386061196801","-1","0.9262252682926828","-0.011650933797907543","0.0012912801744759496","1","2","2","2/2","3.13502","2.76024","0.0138939","0.0134431","0.0869897","0.082705","31578.8","31563.7","29758.4","29558.9","35909.6","35899.2","41886.9","41970.1","1.94932","1.93187","0.0661723","0","23.9056","999.9","49.5","27.7","20.235","62.0342","28.6498","1","-0.0468725","0.305705","20.3583","5.22792","12.0143","4.99185","3.28998","9999.0","9999.0","9999.0","999.9","4.97277","1.86646","1.86579","1.86573","1.86755","1.87012","1.8687","1.8702","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100.0","100.0","-1.007","0.043","-0.7974963078909421","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.04446575318711607","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1.2","1.1","0.262451","2.34863","1.39648","2.34375","1.49536","2.52319","33.4232","24.1488","18","491.997","471.465","23.7876","26.9383","30","26.8622","26.7955","5.24918","23.5358","93.877","23.7924","50","16.9056","101.721","100.948",NA
"6","1765383894.5","461.90000009536743","20251210 10:24:54","10:24:54","5","6894","stan","1765383886.75","0.0007785824744838047","0.7785824744838047","4.960516354998246","394.22893333333326","207.82451079750777","18.978495974785933","36.000913442306725","0.04493397580520229","2.771393982657935","0.04453313080036591","0.02786892292832415","129.9915507422295","26.032537393739545","25.007270000000002","3.1810560211822287","49.8374744909878","1.6265176279762168","3.263643763229501","1.554538393206012","-34.335487124735785","64.34152594419565","4.921824450865979","164.91941401255536","4.530549676757847","0.7708317839977767","4.960516354998246","406.8953090377612","400.8434303030302","-0.0006474567124055936","65.86689732899379","0.7785824744838047","16.899011425408716","17.816796969696963","-1.6043312945693545e-05","106.44937084023107","0","0.0","1","0","48452.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","799.9685333333333","673.1738647990826","0.8415004300157672","0.1624958299304308","6.0","0.5","0: Broadleaf","2.0","True","1765383886.75","394.22893333333326","400.03030000000007","17.811223333333338","16.902693333333332","395.74293333333327","17.766223333333336","499.9960333333333","91.21986999999999","0.09994546333333335","25.437903333333335","25.007270000000002","999.9000000000002","0.0","0.0","10002.788333333334","0.0","9.795710666666666","-6.313703666666666","400.8604666666667","406.9081333333333","0.9185921","400.03030000000007","16.902693333333332","1.6256553333333335","1.5418610000000001","14.204163333333332","13.389723333333334","799.9685333333333","0.9499884666666667","0.05001136666666669","0.0","2.2653133333333333","0.0","5879.348333333333","6633.860999999999","37.574799999999996","41.43306666666667","39.05813333333333","40.95813333333332","37.645533333333326","759.9606666666665","40.01","0.0","1765383894.5","0.0","2.2606923076923073","0.018947013447570916","-19.262222115686814","5879.284615384615","15.0","1765383915.5","10:25:15","1765383915.5","1765383914","6","0.529","0.002","-1.514","0.045","400.0","17.0","0.31","0.09","-6.328350250000001","0.3773658911819885","0.044113986358495165","1","2.2443117647058823","0.017350649288053053","0.1928074226126496","-1","0.919294825","-0.013725422138836402","0.0015243216505629728","1","2","2","2/2","3.13487","2.76028","0.0908693","0.0907537","0.0872512","0.082994","29115.4","29091.4","29759.8","29559.9","35902.4","35890.7","41889.1","41971.9","1.94948","1.93365","0.0673383","0","23.9077","999.9","49.4","27.7","20.1923","62.2643","28.8702","1","-0.0486966","0.405008","20.358","5.22822","12.0149","4.99165","3.28998","9999.0","9999.0","9999.0","999.9","4.97275","1.86645","1.86578","1.86569","1.86752","1.87012","1.86866","1.8702","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100.0","100.0","-1.514","0.045","-0.8471540335911081","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.04379010643537275","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1.3","1.3","1.00464","2.27173","1.39648","2.34375","1.49536","2.69653","33.3784","24.1488","18","491.889","472.399","23.7327","26.9134","30","26.8381","26.7712","20.1099","23.106","93.9661","23.7284","400","16.9116","101.726","100.952",NA
"7","1765383976.5","543.9000000953674","20251210 10:26:16","10:26:16","5","6894","stan","1765383968.5","0.0007730580845451426","0.7730580845451426","4.50575270373496","394.2207419354839","223.36583792231687","20.399494689849625","36.003285043697375","0.04477161190880478","2.771390128413847","0.044373644098115166","0.02776898843127238","129.99955238438264","26.06156151006007","25.017935483870968","3.1830791994255594","49.984104655329276","1.6339679660806403","3.2689751618996494","1.549111233344919","-34.09186152844079","66.85234765016136","5.114878840357509","167.87491734646073","4.529826779732347","0.7660255108781721","4.50575270373496","406.9348453321146","401.4356545454545","-0.00027575852844041043","65.54230556010185","0.7730580845451426","16.987224005495968","17.898567878787876","-3.247012826427915e-05","104.50617473250513","0","0.0","1","0","48520.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","800.020258064516","673.2171821613882","0.8415001687458494","0.16249532567948935","6.0","0.5","0: Broadleaf","2.0","True","1765383968.5","394.2207419354839","400.01909677419354","17.89125806451613","16.988445161290326","395.7677419354839","17.84425806451613","499.9842258064516","91.22776451612903","0.09996437741935484","25.46537419354838","25.017935483870968","999.9000000000003","0.0","0.0","10001.9","0.0","9.61149","-5.748568387096773","401.4577096774193","406.93219354838715","0.9138756774193548","400.01909677419354","16.988445161290326","1.6331877419354843","1.5498167741935485","14.275551612903225","13.468709677419353","800.020258064516","0.9499936129032257","0.05000617096774196","0.0","2.157909677419355","0.0","5897.630000000001","6634.300967741934","38.04816129032257","41.38080645161289","39.49767741935483","40.91509677419353","37.7920322580645","760.0141935483872","40.005483870967744","0.0","1765383976.7","0.0","2.1774960000000005","0.3174076916804663","9.542307684967813","5897.739600000001","15.0","1765383995.5","10:26:35","1765383994","1765383995.5","7","-0.033","0.001","-1.547","0.047","400.0","17.0","0.53","0.09","-5.752780487804879","0.031129128919860884","0.015395899509715852","1","2.18590294117647","0.063634836325547","0.18028603007002042","-1","0.9147759512195122","-0.018325777003485165","0.0019474017706054023","1","2","2","2/2","3.13504","2.76033","0.0908856","0.0907678","0.0875375","0.0833107","29114.9","29091.2","29759.8","29560.1","35890.4","35878.5","41888.4","41972.4","1.94965","1.9342","0.065729","0","23.9321","999.9","49.5","27.7","20.2347","62.2843","28.6338","1","-0.0495478","0.628979","20.3555","5.22583","12.0147","4.99175","3.28998","9999.0","9999.0","9999.0","999.9","4.97276","1.86645","1.86573","1.8657","1.86752","1.87012","1.86865","1.87017","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100.0","100.0","-1.547","0.047","-0.3180076628009496","-0.003156974026651513","5.141856203426161e-07","-1.673792615602217e-10","-0.041831513374053234","-0.011218468971465419","0.0014560730873694407","-2.8787629441020414e-05","2.0","2349.0","0.0","23.0","1.0","1.0","1.00464","2.26318","1.39648","2.34375","1.49536","2.62817","33.3784","24.1488","18","491.885","472.649","23.5403","26.902","30","26.8246","26.7589","20.1149","22.9594","94.087","23.531","400","16.958","101.725","100.953",NA
